aircraft_id,ref_month,y,year_month,env_available,flag_prior_corrosion,ref_ts,feat_year_month,month_start_date,total_parking_minutes,metar_temperature_c,metar_relative_humidity,metar_dew_point_c,metar_wind_speed_kn,metar_visibility_mi,metar_hour_precipitation,sea_salt_aerosol_003_05_mixing_ratio,sea_salt_aerosol_05_5_mixing_ratio,sea_salt_aerosol_5_20_mixing_ratio,dust_aerosol_003_055_mixing_ratio,dust_aerosol_055_09_mixing_ratio,dust_aerosol_09_20_mixing_ratio,hydrophilic_organic_matter_aerosol_mixing_ratio,hydrophobic_organic_matter_aerosol_mixing_ratio,hydrophilic_black_carbon_aerosol_mixing_ratio,hydrophobic_black_carbon_aerosol_mixing_ratio,sulphate_aerosol_mixing_ratio,ethane,c3h8,isoprene,carbon_monoxide_mass_mixing_ratio,ozone_mass_mixing_ratio,h2o2,formaldehyde,hno3,nitrogen_monoxide_mass_mixing_ratio,nitrogen_dioxide_mass_mixing_ratio,oh,organic_nitrates,specific_humidity,sulphur_dioxide_mass_mixing_ratio,temperature,tow_gate,rh_excess,dew_spread,condensation,freezing,arrhenius_rel,chloride,acid_species,oxidant,black_carbon,parking_hours,wet_parking,salt_wet_dose,acid_dose,acid_prod_dose,arr_wet_dose,corrosivity_increment,age_months,parking_hours_cum,parking_hours_roll6m,parking_hours_roll12m,parking_hours_roll24m,wet_parking_cum,wet_parking_roll6m,wet_parking_roll12m,wet_parking_roll24m,salt_wet_dose_cum,salt_wet_dose_roll6m,salt_wet_dose_roll12m,salt_wet_dose_roll24m,acid_dose_cum,acid_dose_roll6m,acid_dose_roll12m,acid_dose_roll24m,acid_prod_dose_cum,acid_prod_dose_roll6m,acid_prod_dose_roll12m,acid_prod_dose_roll24m,arr_wet_dose_cum,arr_wet_dose_roll6m,arr_wet_dose_roll12m,arr_wet_dose_roll24m,corrosivity_increment_cum,corrosivity_increment_roll6m,corrosivity_increment_roll12m,corrosivity_increment_roll24m,fp_coarse_seasalt,fp_so2,fp_black_carbon,fp_isoprene,fp_humidity,fp_temp_c,feat_ts,feat_gap_months,exact_month
b8edf3,2024-04,1,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,19042.36666666667,22.64520251042558,81.22263786393263,18.91993146276753,5.209529365222458,5.891900179891272,0.0,5.127852001967289e-11,4.130928520239647e-09,1.1453851364857575e-09,3.734180583590405e-10,5.891736191688099e-10,1.595152144765227e-10,2.2339694748891133e-08,1.697577842840497e-08,3.877038613766795e-10,7.780611249976317e-10,3.394501853683719e-09,1.193166772938402e-09,1.643185764251069e-09,1.4861230097763028e-08,2.874205836622715e-07,2.8980181587193408e-08,6.182269396180151e-10,4.248132216288326e-09,8.541539443809891e-10,4.289762823175282e-09,1.38862843117404e-08,3.2243751952929146e-14,1.942576145355413e-09,0.0144257943485627,1.28504450821374e-08,295.08129342792006,0.5608290949324094,1.2226378639326327,3.725271047658051,0.28887621168918376,0.0,0.8107724729359205,5.327592176745077e-09,1.7099100880202108e-08,2.9598408526811423e-08,1.1657649863743113e-09,317.3727777777778,177.9918877172958,9.482681885267534e-07,3.0435012439356475e-06,6.769969921723879e-14,144.31092296708462,3.2364167741475566e-06,96.0,52299.595555555556,2240.605,4686.697222222223,9366.646111111111,19580.088664430008,1074.221579575994,2030.6801750624236,3915.562849247729,0.00015851266817773005,8.40903758266838e-06,1.5194311874267374e-05,2.9770461816436066e-05,0.0002318520728327318,1.1732101931557737e-05,2.5397563811627686e-05,4.3357123961510875e-05,6.598313489956634e-12,3.034062516770448e-13,7.016582865731383e-13,1.1613053082110166e-12,15573.179469154487,966.470813330674,1697.7100126302257,3180.2087742952976,0.0003024349218162213,1.8039754753858144e-05,3.352732895279357e-05,5.818458172927583e-05,1.7117751870118846e-09,1.0179115615937696e-08,1.3950188428648898e-09,1.2221056641383258e-08,77.07349286561235,21.100868464586767,2024-04-01,0.0,True
d41093,2024-04,0,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,26941.88333333333,28.67174831508681,79.65736112277662,24.662512364803938,5.293551964310534,4.303255828592421,0.0,3.7137125478633794e-11,2.851935659703845e-09,4.39583358685353e-10,3.6170821507306646e-10,6.096195317596021e-10,1.6321894794417655e-10,3.260049912870893e-08,2.1717908115024537e-08,3.8028288349813136e-10,5.60098189369055e-10,1.2506275202302409e-08,1.764754314185414e-09,3.318345965731912e-09,7.4348485788917245e-09,3.920102493093008e-07,7.54310921123131e-08,2.472040831769609e-09,8.019417904702732e-09,4.238099490138475e-09,6.75903500764881e-10,1.795373489840002e-08,5.585759552782913e-14,5.875811344625753e-09,0.0193127585274286,1.7168849339745753e-08,300.8196315105234,0.482874757372569,0.0,4.009235950282871,0.2627868626788754,0.0,1.1960292647855286,3.3286561438678317e-09,3.3913224032186636e-08,7.790313294408271e-08,9.403810728671863e-10,449.03138888888884,216.82592296238988,7.217389406185723e-07,7.353266101409169e-06,2.900062228337085e-13,259.33014922715086,9.657942343555877e-06,88.0,39340.004166666666,2859.755833333333,5474.971666666666,10583.415277777776,19553.983067907724,1858.2515150520262,2851.786108657406,6327.146430048211,0.00013049542821168703,9.97495879153127e-06,1.6849175594409744e-05,4.150444140428644e-05,0.0005063620496840406,5.490319754718605e-05,9.358118260831182e-05,0.00019553432642987643,1.7703966467361828e-11,1.9030741200205575e-12,3.666765930780883e-12,7.271856599526903e-12,21774.402800848282,2147.8113012181957,3273.135733263629,7096.412440728805,0.0007106672428469914,7.500398363616576e-05,0.00012639083097404862,0.00026626288293829015,9.322370370054953e-10,1.49765398581302e-08,8.817396179692053e-10,9.983263324380113e-09,80.014266115041,27.67137218712526,2024-04-01,0.0,True
02d1d2,2024-04,1,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,28153.550000000003,17.02208276205325,78.91975458259166,13.109758528414476,8.499059011103006,6.0572234221004,0.0,1.6697669452583594e-10,1.4016085962397232e-08,7.715511479967346e-09,8.318752062204719e-12,1.5250891620473253e-11,2.3588311668167296e-11,1.7488313852700142e-09,1.1972989368957415e-09,5.286313385467474e-11,9.191922358566287e-11,6.653313572853256e-10,2.964501606297279e-10,1.6881080057057774e-10,4.252748062688265e-09,6.37936665294494e-08,3.792114111886453e-08,2.4457615920056277e-10,9.010486523151047e-10,2.3320988832114316e-10,1.4505694063964995e-09,5.639485753846723e-09,1.6654218383668997e-14,5.6437206126902e-10,0.0095321704094025,2.1562139251597273e-09,290.23571762793534,0.4461968482341924,0.0,3.912324233638776,0.2714145077224044,0.0,0.5769328845392041,2.1898574136890414e-08,3.054755170766196e-09,3.816571727806509e-08,1.447823574403376e-10,469.22583333333336,209.3670879433958,4.584840697153308e-06,6.395651944833492e-07,1.722954020496676e-14,120.79075797475656,3.014131561065549e-06,63.0,33864.68916666666,2522.5380555555553,5229.050277777777,10930.141944444444,15417.294420346645,878.9015035131162,2292.122592292087,5446.596731236005,0.00047724843770201005,2.0300439608487415e-05,6.722599230324862e-05,0.0001833078556648566,3.230115715243196e-05,2.5448511620325744e-06,6.530060674710287e-06,1.3844313527794252e-05,7.669298159049398e-13,5.6799483556902844e-14,1.8543640196729157e-13,3.5727724284894873e-13,7804.037401012725,547.2349813652236,1166.9459130662476,2874.715758899379,0.0002541566571016358,1.4267697887367285e-05,3.7251108022826266e-05,0.00010273840262731996,9.349193830496783e-09,1.5007750765100138e-09,1.4334048652162646e-10,3.912313677121066e-09,79.07571716807584,15.642075026206175,2024-04-01,0.0,True
540bd5,2024-04,1,2024-04,False,False,2024-04-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
ae486d,2024-04,1,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,5382.849999999999,18.12026853804212,85.72799230426264,15.441924094320136,5.158676527201102,5.698648346136341,0.0,3.946359192244652e-11,3.140031952401082e-09,7.080761284522762e-10,5.598284895112825e-09,8.03619163559202e-09,6.623273276872227e-10,1.9949801935191613e-08,1.2480374918565158e-08,4.568532989128752e-10,4.073198689599579e-10,1.30426981350788e-09,1.418409762594989e-09,2.591482947157703e-09,1.699538285365209e-08,2.699202176360271e-07,2.4572807637586706e-08,6.992699247724181e-10,3.432974310804293e-09,1.7934563180979364e-10,2.367755521555296e-09,7.573709369507881e-09,2.743556794661424e-14,1.7634493294694681e-09,0.0142180163371129,9.51437866008205e-10,292.03009037986044,0.7587060397785484,5.727992304262642,2.6783444437219828,0.4095151085553093,0.0,0.6552685989738823,3.887571672775805e-09,2.4350533113258785e-09,2.5272077562359124e-08,8.641731678728331e-10,89.71416666666666,68.06668010369931,2.646140974310339e-07,1.657459947774723e-07,1.6366504956229727e-15,44.60195810835448,2.8200145467573874e-07,11.0,5527.0025,2739.2925,5527.0025,5527.0025,2433.6783294243387,1409.6247433083902,2433.6783294243387,2433.6783294243387,1.2104608968145282e-05,9.21631701795787e-06,1.2104608968145282e-05,1.2104608968145282e-05,1.365888365330632e-05,5.031805860911576e-06,1.365888365330632e-05,1.365888365330632e-05,2.8820906300516785e-13,7.300593370916205e-14,2.8820906300516785e-13,2.8820906300516785e-13,1729.0361574829114,1119.1334579640234,1729.0361574829114,1729.0361574829114,1.7429290503768483e-05,1.1558342737778849e-05,1.7429290503768483e-05,1.7429290503768483e-05,1.1820163591207768e-09,2.9900493763358407e-09,9.898971233487703e-10,2.0536120376884525e-08,80.80198579870054,17.993464811912105,2024-04-01,0.0,True
c91034,2024-04,0,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,24102.733333333334,10.541995986162936,60.38966108500373,6.032492707143403,8.590136941591686,12.119628018214623,2.1039107597755167e-06,9.405236794044152e-11,7.740469273027018e-09,2.427379943164563e-09,9.57013486242092e-11,1.8324224244798638e-10,1.6064590464032247e-10,5.650486889623786e-09,3.059033154277489e-09,1.4030366939091412e-10,1.1208173499790574e-10,1.5222511036104967e-09,6.132259222464598e-10,4.774627026024929e-10,1.8720664904745167e-09,1.4565130359867497e-07,6.925538127884187e-08,6.577327643274397e-10,1.2430118408062184e-09,7.014892756864965e-10,9.730584973490372e-10,6.6175605004330595e-09,3.4360833811729654e-14,1.2693311775010846e-09,0.008056508791559,2.748165392755801e-09,287.0198012833207,0.019415677502959895,0.0,4.509503279019533,0.22242445576631098,0.0,0.45739993015252384,1.0261901584132022e-08,4.971905772052794e-09,6.991311404316931e-08,2.5238540438881987e-10,401.71222222222224,7.799514955664026,8.003785487899006e-08,3.877845342727807e-08,1.4985426510765309e-15,3.5674975959442907,5.434657112026778e-08,94.0,52261.21111111111,2560.5294444444444,5305.726388888888,10898.146388888888,4808.923315140264,156.1938591903443,433.83780608515116,658.1312008941807,3.0457006822448653e-05,1.5087440851606608e-06,1.9131964192691472e-06,2.935185341454319e-06,2.6457864921572878e-05,7.275555277667938e-07,2.1467211593724674e-06,3.416300879581493e-06,7.865762285247608e-13,2.4444366243312488e-14,6.000483301617935e-14,9.869897747019159e-14,2025.117763423167,43.889808319939135,256.9426779223546,353.9935063660663,2.7607569800777703e-05,6.30616368576979e-07,2.0192114166492817e-06,2.9941189655640858e-06,1.2366128631836691e-09,3.929524424695034e-09,4.0840431142175015e-10,2.4395655241284754e-09,61.551195885350644,12.149159128002097,2024-04-01,0.0,True
0439c1,2024-04,1,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,43200.0,26.20879120879121,71.92395604395605,19.142857142857142,8.309010989010996,4.6526373626373605,0.0,1.0601565369086784e-11,8.243515413103424e-10,1.6224934718674528e-10,1.6132231413936503e-09,3.605262366705636e-09,7.629236835579431e-09,5.1987885819825007e-08,3.3925326111263865e-08,1.4752526846501602e-09,2.322666734382694e-09,1.7442110543411195e-08,2.419752179753891e-09,1.022782194216826e-09,3.014629086130736e-09,6.401279482010786e-07,7.194580602510338e-08,1.1626797107743047e-09,4.1743171266172006e-09,1.0905365871646924e-08,1.7632773212265537e-08,3.5983085383395034e-08,7.775952731246074e-14,3.1771385551443843e-09,0.0140933472410643,3.90141017612577e-08,299.4748193289978,0.16586669678891822,0.0,7.065934065934069,0.09486396553646233,0.0,1.093334479841158,9.972024538661743e-10,6.736157817631582e-08,7.310848573587768e-08,3.797919419032855e-09,720.0,119.42402168802111,1.1908992747786187e-07,8.04459057306767e-06,3.4062858725761914e-13,130.57040063281173,8.925633373653353e-06,69.0,39892.03666666667,4094.8933333333334,7342.1658333333335,13767.675277777777,9872.273279598636,216.1030137161494,1462.7564479780237,3182.4483156558676,0.00012265106358751087,1.3608529958610084e-06,1.4049030330411802e-05,3.3564216113791155e-05,8.76140476898076e-05,9.184464254365347e-06,1.8010540886408713e-05,3.2049445680415226e-05,2.7398438815190415e-12,3.837346320222496e-13,6.394800967777962e-13,1.0651784615060636e-12,8210.8254927088,167.9297724174924,1358.9258867876015,2770.5678013180755,0.00017426278585365107,9.855247440247577e-06,3.050863298411765e-05,5.7558270422933605e-05,3.2018501177578986e-09,1.5052005230950934e-08,1.6157091216517937e-09,2.718281058663375e-09,70.61337321213722,17.474030899334327,2024-04-01,0.0,True
26f93d,2024-04,1,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,33545.75,17.730793488731155,78.34510085380916,14.030240727472124,4.76682783249457,5.621175929196758,7.911946123329086e-05,4.0192334083244086e-11,3.185119219137353e-09,4.3373290931030807e-10,1.8302474690619998e-09,2.5917366999797074e-09,2.8571076509120037e-10,1.6979255950184803e-08,8.487559293584241e-09,6.899026873221726e-10,2.999136949297937e-10,1.3080788837729998e-09,1.195023710142196e-09,1.5082010684374941e-09,1.6925958636832184e-08,2.416417877115287e-07,2.9368927032282076e-08,7.554047040246271e-10,3.174403417186837e-09,2.7040531988510263e-10,9.624632791500371e-10,5.976454407370232e-09,2.533033898734116e-14,2.371471494937152e-09,0.0134698922340799,1.0851790719732035e-09,290.90757494388083,0.41800223472735926,0.0,3.700552761259031,0.2912662192949738,0.0,0.6052135454609873,3.6590444625309053e-09,2.663663275631306e-09,3.0124331736306705e-08,9.898163822519663e-10,559.0958333333333,233.7033077600885,8.551307941347078e-07,6.225069182741085e-07,7.639829922979597e-15,141.44040747544344,8.942863588338025e-07,71.0,32660.24166666667,2244.049722222222,5091.366944444444,9720.13361111111,10395.685409257409,275.7399625123555,660.5855950954456,2647.051108267457,5.892959227431458e-05,1.0890914647565531e-06,1.738366823353409e-06,1.0765705855142901e-05,9.776240242536143e-05,7.784259925746798e-07,1.6845404234836329e-06,3.0377844359918607e-05,2.283198677756124e-12,1.0828578219628525e-14,2.3595122961653982e-14,6.594803789964392e-13,7758.046533536998,166.35744345547786,355.9980141101619,1516.9261742580316,0.00011617458152940006,1.1241637698190395e-06,1.904732871189636e-06,2.4300733322762317e-05,1.134501434115251e-09,1.1864518962268055e-08,8.234633481406788e-10,1.6714372972076665e-08,69.47086045104841,17.719485830759652,2024-04-01,0.0,True
60665b,2024-04,1,2024-04,True,False,2024-04-01,2024-04,2024-04-01 00:00:00+00:00,38763.76666666667,18.14382705327053,70.599061874792,11.651021486560044,6.567341945859849,4.24519289835095,0.0,1.7848445998323282e-11,1.4801053088546696e-09,4.811263518102155e-10,3.743601498384605e-09,8.223469924745046e-09,2.054849613052933e-08,5.460365870019576e-08,3.7425995141658686e-08,1.5013827915845981e-09,2.4207444976969388e-09,1.3513068015951472e-08,3.984754332994566e-09,1.7340359739461875e-09,1.4074010500854695e-09,7.596115625993742e-07,5.226142848507605e-08,4.6399516384378e-10,3.6910754153335965e-09,5.188930943528837e-09,3.733493439139983e-08,3.0361450073781395e-08,2.9593922240028624e-14,2.533800302631468e-09,0.0077329750688277,4.3735643628562726e-08,290.72692089716315,0.13236732402973397,0.0,6.492805566710487,0.11483390232928238,0.0,0.5974887043496873,1.9790801066632084e-09,6.243764258804303e-08,5.2725423648919825e-08,3.922127289281537e-09,646.0627777777778,85.51760104966112,1.6924618300694504e-07,5.339517409325595e-06,1.9720190664820201e-13,51.095800650255484,3.2914240213514985e-06,67.0,38199.410833333335,3294.378888888889,7092.819444444445,13887.800555555557,9728.52769575616,287.1775941838791,1610.2644186900018,3533.0042475904256,0.00011609873088576498,2.844766578715247e-06,1.6670702816410218e-05,3.777805054938222e-05,9.886310972501613e-05,7.267832460285927e-06,1.742733480535264e-05,3.206149398173324e-05,3.127581964320745e-12,2.7188685369746504e-13,5.770350655715667e-13,1.0158296720001143e-12,7951.929373462153,116.79854185180571,1371.4153064653997,2954.3229504664896,0.00017131992015046983,4.795151383752492e-06,2.7623429242959224e-05,5.642826423331174e-05,3.9579483511223e-09,7.404103681663131e-09,9.48901779696658e-10,2.8498147973991514e-09,72.37559025289085,16.775141809110725,2024-04-01,0.0,True
754667,2024-05,1,2024-05,True,False,2024-05-01,2024-05,2024-05-01 00:00:00+00:00,38836.24999999999,16.794036748485816,61.42998824309716,14.708227544103952,5.262093650781861,7.184164574647385,5.003495445621038e-05,7.572591296290319e-11,6.004580834336781e-09,8.468978649325071e-10,1.1077399242157603e-09,1.5943436766758487e-09,2.5214493117182677e-10,7.87919944561257e-09,4.3341144883458245e-09,2.0980258858708088e-10,1.2383144138227555e-10,2.131364346759011e-09,5.502300812773435e-10,2.3754662973532785e-10,1.1398727113037656e-08,1.4830883887417858e-07,4.6398168874789294e-08,1.0180455793786992e-09,2.59444655239349e-09,7.092809285515203e-10,1.412533463179663e-09,7.259652665254473e-09,4.2186843500324e-14,1.439143066311108e-09,0.0161304403539797,3.070162855948736e-09,297.4056959724838,0.023799524910736256,0.0,2.0858092043818637,0.49893984839565303,0.0,0.95077218014886,6.927204612232192e-09,5.910808131259267e-09,4.741621445416799e-08,3.3363402996935645e-10,647.2708333333333,15.404738321909681,1.0671177435376274e-07,9.105445253306498e-08,2.2425524895410424e-15,14.64639663894476,1.8803062669700329e-07,71.0,36530.95361111111,3279.1938888888885,6578.814166666666,12900.83111111111,177.92213574532346,27.602834780744786,29.003555789679744,30.709510507529338,8.973226666054358e-07,1.44854123093195e-07,1.5078996572728093e-07,1.5641622494776738e-07,1.200344881680426e-06,1.628909306156753e-07,1.7811231218685012e-07,1.9098076220228589e-07,3.243101041420845e-14,3.72344362393865e-15,4.376664936448112e-15,4.833280137538813e-15,92.16216737460299,18.477634567427835,19.753161588616134,20.7267328452729,1.1233751773011469e-06,2.2274882179479536e-07,2.4236511199810045e-07,2.527786013719678e-07,9.352006988845108e-10,3.9013884674196745e-09,4.795112388165917e-10,8.508226767579103e-09,39.656138032286776,11.101554842320693,2024-05-01,0.0,True
ceb0c8,2024-05,0,2024-05,True,False,2024-05-01,2024-05,2024-05-01 00:00:00+00:00,20986.53333333333,30.902309774839743,60.498976247599,20.75303733134688,6.303165905861326,3.053581902786337,0.0,6.075977610603461e-11,4.8046438467451994e-09,9.890775626156474e-10,3.758197967022419e-09,7.333235977285837e-09,8.117273401453782e-09,4.282702180270623e-08,2.9351099403341377e-08,6.257764817818852e-10,9.899441389276987e-10,7.330232855291414e-09,2.0776672902679147e-09,1.964785603589329e-09,1.077257539182925e-08,5.042561252953983e-07,6.34563342111341e-08,1.8278299926890743e-09,5.126432160930437e-09,3.5107986350254343e-09,5.4509007516542645e-09,1.8830989178586436e-08,6.444511325581436e-14,2.2960008706501597e-09,0.0156188682612399,1.6438810877870626e-08,303.0816670046156,0.019836324410895178,0.0,10.149272443492862,0.03394238283042807,0.0,1.3884883281406335,5.854481185466881e-09,2.7279842368187474e-08,6.528416420382317e-08,1.6157206207095838e-09,349.7755555555555,6.938261391001088,4.061992077346714e-08,1.8927467705579083e-07,7.446100694149695e-15,9.633694958993807,3.1920596578850973e-07,50.0,19593.829166666666,2097.7469444444446,4188.093611111111,8528.198333333334,4533.245121226398,192.8764379914014,839.8455871776856,1678.3136109702286,5.3818458337858876e-05,7.681976865631018e-07,1.1920468869577286e-05,2.441084112804364e-05,0.00014954455001099879,1.0944664226012602e-05,3.303037662492941e-05,6.219063001865853e-05,4.883800316780928e-12,4.275700504938674e-13,1.1001449091516149e-12,2.081051424616022e-12,4812.613206059573,145.76886068803068,896.3901187916986,1774.6382375385588,0.00020870890756503964,8.723981223674353e-06,4.667178046796389e-05,8.922226796126672e-05,1.6590342400758714e-09,2.668150557608768e-08,2.6500771177664204e-09,7.463371201804888e-09,69.92335527407937,26.20729756454907,2024-05-01,0.0,True
e580a4,2024-05,0,2024-05,True,False,2024-05-01,2024-05,2024-05-01 00:00:00+00:00,27243.1,14.923718765692149,73.81470562427467,9.795419503021703,8.202364156621934,6.008160565994332,0.0,4.44065520036477e-11,3.7198270233049955e-09,5.567534143249344e-10,4.708577325292342e-10,8.97814777334679e-10,9.033149882303315e-10,4.625042177650307e-09,1.6708506331608794e-09,1.6831978678043823e-10,1.0782169159665972e-10,1.7127153651548515e-09,5.084992596764183e-10,2.537843363489738e-10,4.08130549887373e-10,1.271451152947842e-07,7.419449198301371e-08,5.45471739121971e-10,9.166422529527959e-10,1.1515407526241947e-09,1.8280784654843222e-10,5.029582708159887e-09,4.5387989987054886e-14,1.423815624854594e-09,0.0077067950257123,1.0918583984739834e-09,288.1469853675526,0.22494834596421215,0.0,5.128299262670446,0.18096835675519934,0.0,0.4964700769311996,4.320986989633578e-09,3.9561145162530296e-09,7.473996372213568e-08,2.761414783770979e-10,454.0516666666666,102.13817139896045,4.413377097598725e-07,4.0407030253496746e-07,8.335032163517938e-15,50.70854581205395,4.197197809022717e-07,113.0,63520.99166666667,2700.2075,5023.082222222222,10116.204166666666,24921.7968180661,808.7896228493026,1586.242671218084,3561.9342986157544,0.00033234586462585675,1.1211892230482078e-05,1.9887564472139262e-05,4.1053017962601155e-05,7.029694301533141e-05,1.9800572688159086e-06,4.4910515707669235e-06,9.054513373069656e-06,1.5245097763701455e-12,5.4131852574997066e-14,1.15414209895409e-13,2.2730628181262003e-13,11027.200922650842,227.04013899431686,648.5657131944246,1263.8500155888516,0.00018250560922083485,3.384673803614081e-06,9.185176783751394e-06,1.6965537658971894e-05,3.6213574723705248e-09,1.3933557769745876e-09,2.514322497435414e-10,9.693102625579023e-10,77.12191523016152,12.141101199426279,2024-05-01,0.0,True
68d4e4,2024-05,1,2024-05,False,False,2024-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
b1a782,2024-05,1,2024-05,True,False,2024-05-01,2024-05,2024-05-01 00:00:00+00:00,32997.65,21.98264580622015,73.68606203561204,16.520565039413775,6.309162614332645,5.986853025613634,0.0,5.6502228904517217e-11,4.567645182053698e-09,1.223396982974026e-09,7.844464279807119e-11,1.1630638161812436e-10,1.7735580170143778e-11,1.6227974494082613e-08,1.2245888384298132e-08,3.3824437619223135e-10,6.53467532979595e-10,1.8279034948931182e-09,1.013104739684982e-09,1.1261103177190231e-09,7.715074929365984e-09,2.194801973711863e-07,3.3664396345434134e-08,6.074004329611653e-10,3.191325442863333e-09,6.795480432041435e-10,1.8260464164967163e-09,9.962473319141016e-09,4.183864979984596e-14,1.6826293081560527e-09,0.0114187271017945,5.676408595491702e-09,294.926348420257,0.22049439689724917,0.0,5.462080766806377,0.16191341062927334,0.0,0.8021375529724682,5.8475443939322414e-09,8.183860133588963e-09,3.42717967783953e-08,9.917119091718265e-10,549.9608333333333,121.2632822629419,7.090924263864889e-07,9.92401741379836e-07,2.35906464611892e-14,97.26983249980593,1.3648323681290062e-06,53.0,24414.653055555555,2595.4175,5134.341111111112,10316.606388888888,5787.33527609192,877.5114296071259,1384.4145941976462,2765.6812714685334,5.0736502490934296e-05,6.958760930808703e-06,1.1694540481353598e-05,2.3255297859532954e-05,3.293147754380432e-05,4.507719285578352e-06,8.033054016938904e-06,1.6068614413672327e-05,7.642661494590503e-13,9.704781360967562e-14,1.9324436459069578e-13,3.7966416041146397e-13,5085.982051896906,840.6967924516341,1273.7141968974825,2443.5913696828247,7.265012169824206e-05,1.0963948768871591e-05,1.7943213076108536e-05,3.426088585729837e-05,1.8194279991522825e-09,4.315810654816455e-09,9.498209439697454e-10,1.5495480685320952e-08,73.2128778621692,23.09236024409401,2024-05-01,0.0,True
3afab0,2024-05,1,2024-05,True,False,2024-05-01,2024-05,2024-05-01 00:00:00+00:00,31883.983333333334,23.399247731976605,70.83517100253852,17.137286693151193,6.69658567890578,6.061773863653672,0.0,4.9325240194954e-11,3.996600470337673e-09,1.2950389644422627e-09,5.265374809156644e-11,7.790186656651622e-11,1.502245949394616e-11,1.6692354835762342e-08,1.2663667174104447e-08,3.2907779170716936e-10,6.536991127761598e-10,1.7783795950172167e-09,1.0132925809909486e-09,1.1295010436027361e-09,1.0041255786951606e-08,2.264921816120998e-07,3.3416866877935334e-08,6.96569106734988e-10,3.221860858140728e-09,6.37008334491291e-10,2.174669942829755e-09,1.021029502792746e-08,4.163510307172313e-14,1.498992067152023e-09,0.0116481165124015,5.246045061369828e-09,296.3825652358434,0.1378853409911943,0.0,6.261961038825412,0.12401901897904899,0.0,0.8866666104463363,5.34096467497489e-09,7.661432990878336e-09,3.411343598467032e-08,9.82776904483329e-10,531.3997222222222,73.27223190123703,3.913444022410752e-07,5.613702948034254e-07,1.3112844223758059e-14,64.96804149970775,8.447403111508556e-07,71.0,33785.92,2783.1366666666663,5295.965833333334,10531.290555555555,8812.449277154421,694.0569297927985,1165.2244810947373,2811.139444854576,0.00010139435718273773,5.410521752395983e-06,1.0531261962270088e-05,2.7332763490589817e-05,4.901318235093927e-05,3.871051249850853e-06,7.020847361284163e-06,1.6354070555159886e-05,1.1998365747980622e-12,8.557131891131573e-14,1.7741649496249608e-13,4.0975546967952833e-13,7895.262873337429,681.9221380768342,1075.8065028258634,2474.048354111528,0.00013479470851365195,9.128319204790475e-06,1.5916356318353795e-05,3.775944030745789e-05,2.736571666969725e-09,3.990840176709755e-09,8.372907569086358e-10,1.2503109640775344e-08,74.17723885615077,23.412525431836876,2024-05-01,0.0,True
