aircraft_id,year_month,corrosion_risk
bc4c03,2014-11,0.0666666666666666
bc4c03,2014-12,0.0674157303370786
bc4c03,2015-01,0.0638297872340425
bc4c03,2015-02,0.0454545454545454
bc4c03,2015-03,0.0638297872340425
bc4c03,2015-04,0.0674157303370786
bc4c03,2015-05,0.0638297872340425
bc4c03,2015-06,0.0
bc4c03,2015-07,0.0
bc4c03,2015-08,0.0208333333333333
bc4c03,2015-09,0.0208333333333333
bc4c03,2015-10,0.0
bc4c03,2015-11,0.0
bc4c03,2015-12,0.0
bc4c03,2016-01,0.0
bc4c03,2016-02,0.0
bc4c03,2016-03,0.0
bc4c03,2016-04,0.0
bc4c03,2016-05,0.2465753424657534
bc4c03,2016-06,0.2465753424657534
bc4c03,2016-07,0.3844207188673445
bc4c03,2016-08,0.4545454545454545
bc4c03,2016-09,0.3709677419354839
bc4c03,2016-10,0.4545454545454545
bc4c03,2016-11,0.3709677419354839
bc4c03,2016-12,0.3709677419354839
bc4c03,2017-01,0.3846153846153846
bc4c03,2017-02,0.3709677419354839
bc4c03,2017-03,0.2465753424657534
bc4c03,2017-04,0.0769230769230769
bc4c03,2017-05,0.5
bc4c03,2017-06,0.1714285714285714
bc4c03,2017-07,0.1714285714285714
bc4c03,2017-08,0.123416923019096
bc4c03,2017-09,0.0769230769230769
bc4c03,2017-10,0.1714285714285714
bc4c03,2017-11,0.1714285714285714
bc4c03,2017-12,0.2465753424657534
bc4c03,2018-01,0.0674157303370786
bc4c03,2018-02,0.0674157303370786
bc4c03,2018-03,0.2465753424657534
bc4c03,2018-04,0.0454545454545454
bc4c03,2018-05,0.0208333333333333
bc4c03,2018-06,0.0454545454545454
bc4c03,2018-07,0.2465753424657534
bc4c03,2018-08,0.2465753424657534
bc4c03,2018-09,0.3709677419354839
bc4c03,2018-10,0.4545454545454545
bc4c03,2018-11,0.5588235294117647
bc4c03,2018-12,0.3709677419354839
bc4c03,2019-01,0.8928571428571429
bc4c03,2019-02,0.2465753424657534
bc4c03,2019-03,0.5588235294117647
bc4c03,2019-04,0.4545454545454545
bc4c03,2019-05,0.4545454545454545
bc4c03,2019-06,0.4285714285714285
bc4c03,2019-07,0.4545454545454545
bc4c03,2019-08,0.4545454545454545
bc4c03,2019-09,0.4545454545454545
bc4c03,2019-10,0.6744186046511629
bc4c03,2019-11,0.8928571428571429
bc4c03,2019-12,0.8928571428571429
bc4c03,2020-01,0.8928571428571429
bc4c03,2020-02,0.6744186046511629
bc4c03,2020-03,1.0
bc4c03,2020-04,1.0
bc4c03,2020-05,1.0
bc4c03,2020-06,0.6744186046511629
bc4c03,2021-05,0.5588235294117647
bc4c03,2021-06,0.8928571428571429
bc4c03,2021-07,0.8928571428571429
bc4c03,2021-08,0.8928571428571429
bc4c03,2021-09,0.6744186046511629
bc4c03,2021-10,0.8928571428571429
bc4c03,2021-11,1.0
bc4c03,2021-12,1.0
bc4c03,2022-01,0.9411764705882352
bc4c03,2022-02,0.8928571428571429
bc4c03,2022-03,1.0
bc4c03,2022-04,0.5588235294117647
bc4c03,2022-05,0.9411764705882352
bc4c03,2022-06,0.5588235294117647
bc4c03,2022-07,0.8788827755329356
bc4c03,2022-08,0.5588235294117647
bc4c03,2022-09,0.6666666666666666
bc4c03,2022-10,0.8
bc4c03,2022-11,0.9411764705882352
bc4c03,2022-12,0.9411764705882352
bc4c03,2023-01,0.8928571428571429
bc4c03,2023-02,0.6666666666666666
bc4c03,2023-03,0.8928571428571429
bc4c03,2023-04,0.8928571428571429
bc4c03,2023-05,0.5588235294117647
bc4c03,2023-06,0.8928571428571429
bc4c03,2023-07,0.8928571428571429
bc4c03,2023-08,1.0
bc4c03,2023-09,0.8928571428571429
bc4c03,2023-10,1.0
bc4c03,2023-11,1.0
bc4c03,2023-12,0.8928571428571429
bc4c03,2024-01,0.8928571428571429
bc4c03,2024-02,0.8928571428571429
bc4c03,2024-03,0.8928571428571429
bc4c03,2024-04,0.8928571428571429
bc4c03,2024-05,0.8928571428571429
bc4c03,2024-06,0.8928571428571429
bc4c03,2024-07,0.8928571428571429
bc4c03,2024-08,0.8928571428571429
bc4c03,2024-09,0.8928571428571429
bc4c03,2024-10,1.0
bc4c03,2024-11,0.8928571428571429
bc4c03,2024-12,0.8928571428571429
bc4c03,2025-01,1.0
bc4c03,2025-02,0.9411764705882352
bc4c03,2025-03,1.0
bc4c03,2025-04,0.9411764705882352
bc4c03,2025-05,0.9411764705882352
bc4c03,2025-06,0.8928571428571429
bc4c03,2025-07,0.8928571428571429
bc4c03,2025-08,0.8928571428571429
bf6f0d,2014-04,0.0208333333333333
bf6f0d,2014-05,0.0208333333333333
bf6f0d,2014-06,0.0454545454545454
bf6f0d,2014-07,0.0674157303370786
bf6f0d,2014-08,0.0454545454545454
bf6f0d,2014-09,0.0674157303370786
bf6f0d,2014-10,0.0454545454545454
bf6f0d,2014-11,0.0208333333333333
bf6f0d,2014-12,0.0
bf6f0d,2015-01,0.0
bf6f0d,2015-02,0.0208333333333333
bf6f0d,2015-03,0.0208333333333333
bf6f0d,2015-04,0.0454545454545454
bf6f0d,2015-05,0.0666666666666666
bf6f0d,2015-06,0.0208333333333333
bf6f0d,2015-07,0.0208333333333333
bf6f0d,2015-08,0.0
bf6f0d,2015-09,0.0
bf6f0d,2015-10,0.0074899308038993
bf6f0d,2015-11,0.0139119989881841
bf6f0d,2015-12,0.0
bf6f0d,2016-01,0.0208333333333333
bf6f0d,2016-02,0.0
bf6f0d,2016-03,0.0208333333333333
bf6f0d,2016-04,0.1714285714285714
bf6f0d,2016-05,0.2465753424657534
bf6f0d,2016-06,0.3709677419354839
bf6f0d,2016-07,0.3846153846153846
bf6f0d,2016-08,0.3846153846153846
bf6f0d,2016-09,0.3709677419354839
bf6f0d,2016-10,0.2465753424657534
bf6f0d,2016-11,0.2465753424657534
bf6f0d,2016-12,0.2465753424657534
bf6f0d,2017-01,0.2465753424657534
bf6f0d,2017-02,0.0674157303370786
bf6f0d,2017-03,0.1714285714285714
bf6f0d,2017-04,0.0454545454545454
bf6f0d,2017-05,0.5588235294117647
bf6f0d,2017-06,0.3709677419354839
bf6f0d,2017-07,0.2465753424657534
bf6f0d,2017-08,0.2465753424657534
bf6f0d,2017-09,0.2465753424657534
bf6f0d,2017-10,0.4545454545454545
bf6f0d,2017-11,0.3709677419354839
bf6f0d,2017-12,0.3709677419354839
bf6f0d,2018-01,0.2465753424657534
bf6f0d,2018-02,0.0674157303370786
bf6f0d,2018-03,0.3709677419354839
bf6f0d,2018-04,0.1714285714285714
bf6f0d,2018-05,0.0208333333333333
bf6f0d,2018-06,0.0638297872340425
bf6f0d,2018-07,0.3846153846153846
bf6f0d,2018-08,0.4545454545454545
bf6f0d,2018-09,0.4545454545454545
bf6f0d,2018-10,0.4545454545454545
bf6f0d,2018-11,0.4545454545454545
bf6f0d,2018-12,0.4545454545454545
bf6f0d,2019-01,0.4545454545454545
bf6f0d,2019-02,0.1714285714285714
bf6f0d,2019-03,0.4545454545454545
bf6f0d,2019-04,0.4545454545454545
bf6f0d,2019-05,0.3709677419354839
bf6f0d,2019-06,0.3709677419354839
bf6f0d,2019-07,0.5588235294117647
bf6f0d,2019-08,0.3709677419354839
bf6f0d,2019-09,0.3709677419354839
bf6f0d,2019-10,0.6744186046511629
bf6f0d,2019-11,0.6744186046511629
bf6f0d,2019-12,0.8928571428571429
bf6f0d,2020-01,0.8928571428571429
bf6f0d,2020-02,0.8928571428571429
bf6f0d,2020-03,0.8928571428571429
bf6f0d,2020-04,0.8928571428571429
bf6f0d,2020-05,0.8928571428571429
bf6f0d,2020-06,0.8928571428571429
bf6f0d,2020-07,0.5588235294117647
bf6f0d,2020-08,0.5588235294117647
bf6f0d,2020-09,0.8928571428571429
bf6f0d,2020-10,0.8928571428571429
bf6f0d,2020-11,0.8928571428571429
bf6f0d,2020-12,0.6744186046511629
bf6f0d,2021-01,0.6744186046511629
bf6f0d,2021-02,0.8928571428571429
bf6f0d,2021-03,0.8928571428571429
bf6f0d,2021-04,0.8928571428571429
bf6f0d,2021-05,0.8928571428571429
bf6f0d,2021-06,0.8928571428571429
bf6f0d,2021-07,0.4545454545454545
bf6f0d,2021-08,0.3709677419354839
bf6f0d,2021-09,0.4545454545454545
bf6f0d,2021-10,0.4545454545454545
bf6f0d,2021-11,0.8928571428571429
bf6f0d,2021-12,0.8928571428571429
bf6f0d,2022-01,1.0
bf6f0d,2022-02,0.9411764705882352
bf6f0d,2022-03,0.8928571428571429
bf6f0d,2022-04,0.5588235294117647
bf6f0d,2022-05,0.6666666666666666
bf6f0d,2022-06,0.4545454545454545
bf6f0d,2022-07,0.5588235294117647
bf6f0d,2022-08,0.4545454545454545
bf6f0d,2022-09,0.4545454545454545
bf6f0d,2022-10,0.5331755314803506
bf6f0d,2022-11,0.5588235294117647
bf6f0d,2022-12,0.8928571428571429
bf6f0d,2023-01,0.9411764705882352
bf6f0d,2023-02,0.5067934224947982
bf6f0d,2023-03,0.8928571428571429
bf6f0d,2023-04,0.6744186046511629
bf6f0d,2023-05,0.9411764705882352
bf6f0d,2023-06,0.5588235294117647
bf6f0d,2023-07,0.6744186046511629
bf6f0d,2023-08,0.8928571428571429
bf6f0d,2023-09,0.5588235294117647
bf6f0d,2023-10,0.5588235294117647
bf6f0d,2023-11,1.0
bf6f0d,2023-12,1.0
bf6f0d,2024-01,0.9411764705882352
bf6f0d,2024-02,0.8928571428571429
bf6f0d,2024-03,0.8574963382536908
bf6f0d,2024-04,0.8928571428571429
bf6f0d,2024-05,0.8928571428571429
bf6f0d,2024-06,0.6666666666666666
bf6f0d,2024-07,0.6744186046511629
bf6f0d,2024-08,0.8928571428571429
bf6f0d,2024-09,0.6744186046511629
bf6f0d,2024-10,0.8928571428571429
bf6f0d,2024-11,0.6744186046511629
bf6f0d,2024-12,0.8928571428571429
bf6f0d,2025-01,0.8928571428571429
bf6f0d,2025-02,0.8928571428571429
bf6f0d,2025-03,0.8928571428571429
bf6f0d,2025-04,0.9411764705882352
bf6f0d,2025-05,1.0
bf6f0d,2025-06,0.6744186046511629
bf6f0d,2025-07,0.8928571428571429
bf6f0d,2025-08,0.6744186046511629
bf6f0d,2025-09,0.8928571428571429
bfbeef,2014-12,0.0
bfbeef,2015-01,0.0
bfbeef,2015-02,0.0
bfbeef,2015-03,0.0
bfbeef,2015-04,0.0
bfbeef,2015-05,0.0208333333333333
bfbeef,2015-06,0.0208333333333333
bfbeef,2015-07,0.0208333333333333
bfbeef,2015-08,0.0208333333333333
bfbeef,2015-09,0.0454545454545454
bfbeef,2015-10,0.0
bfbeef,2015-11,0.0
bfbeef,2015-12,0.0
bfbeef,2016-01,0.0
bfbeef,2016-02,0.0
bfbeef,2016-03,0.0
bfbeef,2016-04,0.0
bfbeef,2016-05,0.0208333333333333
bfbeef,2016-06,0.0454545454545454
bfbeef,2016-07,0.0208333333333333
bfbeef,2016-08,0.0454545454545454
bfbeef,2016-09,0.0208333333333333
bfbeef,2016-10,0.0208333333333333
bfbeef,2016-11,0.0
bfbeef,2016-12,0.3846153846153846
bfbeef,2017-01,0.2465753424657534
bfbeef,2017-02,0.3709677419354839
bfbeef,2017-03,0.3709677419354839
bfbeef,2017-04,0.3709677419354839
bfbeef,2017-05,0.3709677419354839
bfbeef,2017-06,0.4545454545454545
bfbeef,2017-07,0.5588235294117647
bfbeef,2017-08,0.4545454545454545
bfbeef,2017-09,0.4545454545454545
bfbeef,2017-10,0.4285714285714285
bfbeef,2017-11,0.3709677419354839
bfbeef,2017-12,0.3709677419354839
bfbeef,2018-01,0.2465753424657534
bfbeef,2018-02,0.2465753424657534
bfbeef,2018-03,0.2465753424657534
bfbeef,2018-04,0.2465753424657534
bfbeef,2018-05,0.3709677419354839
bfbeef,2018-06,0.2465753424657534
bfbeef,2018-07,0.3846153846153846
bfbeef,2018-08,0.4545454545454545
bfbeef,2018-09,0.2465753424657534
bfbeef,2018-10,0.3709677419354839
bfbeef,2018-11,0.3709677419354839
bfbeef,2018-12,0.3748027411521715
bfbeef,2019-01,0.1714285714285714
bfbeef,2019-02,0.1714285714285714
bfbeef,2019-03,0.4545454545454545
bfbeef,2019-04,0.4545454545454545
bfbeef,2019-05,0.4545454545454545
bfbeef,2019-06,0.5588235294117647
bfbeef,2019-07,0.4545454545454545
bfbeef,2019-08,0.5016333328754313
bfbeef,2019-09,0.5588235294117647
bfbeef,2019-10,0.4545454545454545
bfbeef,2019-11,0.4545454545454545
bfbeef,2019-12,0.5
bfbeef,2020-01,0.4545454545454545
bfbeef,2020-02,0.4545454545454545
bfbeef,2020-03,0.5901823215442963
bfbeef,2020-05,0.8928571428571429
bfbeef,2020-06,0.8928571428571429
bfbeef,2020-07,0.5588235294117647
bfbeef,2020-08,0.8928571428571429
bfbeef,2020-09,0.6744186046511629
bfbeef,2020-10,0.6744186046511629
bfbeef,2020-11,0.5588235294117647
bfbeef,2020-12,0.5588235294117647
bfbeef,2021-01,0.5588235294117647
bfbeef,2021-02,0.6702931440390704
bfbeef,2021-03,0.5588235294117647
bfbeef,2021-04,0.4545454545454545
bfbeef,2021-05,0.5588235294117647
bfbeef,2021-06,0.5
bfbeef,2021-07,0.4545454545454545
bfbeef,2021-08,0.4545454545454545
bfbeef,2021-09,0.4545454545454545
bfbeef,2021-10,0.4285714285714285
bfbeef,2021-11,0.4545454545454545
bfbeef,2021-12,0.4545454545454545
bfbeef,2022-01,0.4545454545454545
bfbeef,2022-02,0.4545454545454545
bfbeef,2022-03,0.4545454545454545
bfbeef,2022-04,0.5588235294117647
bfbeef,2022-05,0.5283123924794146
bfbeef,2022-06,0.6666666666666666
bfbeef,2022-07,0.4545454545454545
bfbeef,2022-08,0.4545454545454545
bfbeef,2022-09,0.5
bfbeef,2022-10,0.5588235294117647
bfbeef,2022-11,0.4545454545454545
bfbeef,2022-12,0.4545454545454545
bfbeef,2023-01,0.5588235294117647
bfbeef,2023-02,0.5588235294117647
bfbeef,2023-03,0.6744186046511629
bfbeef,2023-04,1.0
bfbeef,2023-05,0.8928571428571429
bfbeef,2023-06,0.8928571428571429
bfbeef,2023-07,0.8928571428571429
bfbeef,2023-08,0.8928571428571429
bfbeef,2023-09,0.8928571428571429
bfbeef,2023-10,0.6744186046511629
bfbeef,2023-11,0.6744186046511629
bfbeef,2023-12,0.6744186046511629
bfbeef,2024-01,0.6744186046511629
bfbeef,2024-02,0.6744186046511629
bfbeef,2024-03,0.8928571428571429
bfbeef,2024-04,0.8928571428571429
bfbeef,2024-05,0.6744186046511629
bfbeef,2024-06,0.6666666666666666
bfbeef,2024-07,0.6744186046511629
bfbeef,2024-08,0.6744186046511629
bfbeef,2024-09,0.5588235294117647
bfbeef,2024-10,0.5588235294117647
bfbeef,2024-11,0.5588235294117647
bfbeef,2024-12,0.6744186046511629
bfbeef,2025-01,0.5588235294117647
bfbeef,2025-02,0.5899565401396771
bfbeef,2025-03,0.6744186046511629
bfbeef,2025-04,0.6744186046511629
bfbeef,2025-05,0.8928571428571429
bfbeef,2025-06,0.6744186046511629
bfbeef,2025-07,0.6744186046511629
bfbeef,2025-08,0.8928571428571429
bfbeef,2025-09,0.8928571428571429
c0f884,2025-06,0.0638297872340425
c0f884,2025-07,0.0666666666666666
c0f884,2025-08,0.0674157303370786
c0f884,2025-09,0.0674157303370786
c3a69f,2014-06,0.0638297872340425
c3a69f,2014-07,0.0454545454545454
c3a69f,2014-08,0.0208333333333333
c3a69f,2014-09,0.0454545454545454
c3a69f,2014-10,0.0638297872340425
c3a69f,2014-11,0.0671998137374211
c3a69f,2014-12,0.0454545454545454
c3a69f,2015-01,0.0454545454545454
c3a69f,2015-02,0.0638297872340425
c3a69f,2015-03,0.0208333333333333
c3a69f,2015-04,0.0642506998172561
c3a69f,2015-05,0.0
c3a69f,2015-06,0.0
c3a69f,2015-07,0.0208333333333333
c3a69f,2015-08,0.0
c3a69f,2015-09,0.0
c3a69f,2015-10,0.0
c3a69f,2015-11,0.0
c3a69f,2015-12,0.0
c3a69f,2016-01,0.0
c3a69f,2016-02,0.0
c3a69f,2016-03,0.0
c3a69f,2016-04,0.0
c3a69f,2016-05,0.0
c3a69f,2016-06,0.0674157303370786
c3a69f,2016-07,0.0674157303370786
c3a69f,2016-08,0.0674157303370786
c3a69f,2016-09,0.0674157303370786
c3a69f,2016-10,0.0674157303370786
c3a69f,2016-11,0.0674157303370786
c3a69f,2016-12,0.0638297872340425
c3a69f,2017-01,0.0454545454545454
c3a69f,2017-02,0.0674157303370786
c3a69f,2017-03,0.1714285714285714
c3a69f,2017-04,0.0674157303370786
c3a69f,2017-05,0.3772040300740416
c3a69f,2017-06,0.0674157303370786
c3a69f,2017-07,0.0674157303370786
c3a69f,2017-08,0.2465753424657534
c3a69f,2017-09,0.1714285714285714
c3a69f,2017-10,0.2465753424657534
c3a69f,2017-11,0.1714285714285714
c3a69f,2017-12,0.2465753424657534
c3a69f,2018-01,0.0454545454545454
c3a69f,2018-02,0.1714285714285714
c3a69f,2018-03,0.0674157303370786
c3a69f,2018-04,0.0674157303370786
c3a69f,2018-05,0.0769230769230769
c3a69f,2018-06,0.0674157303370786
c3a69f,2018-07,0.2465753424657534
c3a69f,2018-08,0.2465753424657534
c3a69f,2018-09,0.2465753424657534
c3a69f,2018-10,0.4545454545454545
c3a69f,2018-11,0.4545454545454545
c3a69f,2018-12,0.2465753424657534
c3a69f,2019-01,0.2465753424657534
c3a69f,2019-02,0.1428571428571428
c3a69f,2019-03,0.0769230769230769
c3a69f,2019-04,0.1428571428571428
c3a69f,2019-05,0.0769230769230769
c3a69f,2019-06,0.1714285714285714
c3a69f,2019-07,0.3709677419354839
c3a69f,2019-08,0.3846153846153846
c3a69f,2019-09,0.4545454545454545
c3a69f,2019-10,0.4545454545454545
c3a69f,2019-11,0.4545454545454545
c3a69f,2019-12,0.5588235294117647
c3a69f,2020-01,0.5588235294117647
c3a69f,2020-02,0.4545454545454545
c3a69f,2020-03,0.5588235294117647
c3a69f,2020-04,0.8928571428571429
c3a69f,2020-05,0.8928571428571429
c3a69f,2020-06,0.6744186046511629
c3a69f,2020-07,0.6744186046511629
c3a69f,2020-08,0.8
c3a69f,2020-09,0.8928571428571429
c3a69f,2020-10,0.8928571428571429
c3a69f,2020-11,0.8928571428571429
c3a69f,2020-12,0.8928571428571429
c3a69f,2021-01,0.8928571428571429
c3a69f,2021-02,0.8928571428571429
c3a69f,2021-03,0.8928571428571429
c3a69f,2021-04,0.8928571428571429
c3a69f,2021-05,0.8928571428571429
c3a69f,2021-06,0.8928571428571429
c3a69f,2021-07,0.8928571428571429
c3a69f,2021-08,0.8928571428571429
c3a69f,2021-09,0.8928571428571429
c3a69f,2021-10,0.8928571428571429
c3a69f,2021-11,0.4545454545454545
c3a69f,2021-12,0.6744186046511629
c3a69f,2022-01,0.6744186046511629
c3a69f,2022-02,0.3709677419354839
c3a69f,2022-03,0.8928571428571429
c3a69f,2022-04,0.4545454545454545
c3a69f,2022-05,0.8928571428571429
c3a69f,2022-06,0.5588235294117647
c3a69f,2022-07,0.8928571428571429
c3a69f,2022-08,0.8928571428571429
c3a69f,2022-09,0.8928571428571429
c3a69f,2022-10,0.8928571428571429
c3a69f,2022-11,0.8928571428571429
c3a69f,2022-12,0.8928571428571429
c3a69f,2023-01,0.8928571428571429
c3a69f,2023-02,0.8928571428571429
c3a69f,2023-03,0.4285714285714285
c3a69f,2023-04,0.3783094505395932
c3a69f,2023-05,0.4545454545454545
c3a69f,2023-06,0.6744186046511629
c3a69f,2023-07,0.4285714285714285
c3a69f,2023-08,0.4545454545454545
c3a69f,2023-09,0.3709677419354839
c3a69f,2023-10,0.3709677419354839
c3a69f,2023-11,0.2465753424657534
c3a69f,2023-12,0.2465753424657534
c3a69f,2024-01,0.4545454545454545
c3a69f,2024-02,0.4545454545454545
c3a69f,2024-03,0.4545454545454545
c3a69f,2024-04,0.4545454545454545
c3a69f,2024-05,0.6666666666666666
c3a69f,2024-06,0.4545454545454545
c3a69f,2024-07,0.5
c3a69f,2024-08,0.5588235294117647
c3a69f,2024-09,0.5588235294117647
c3a69f,2024-10,0.5588235294117647
c3a69f,2024-11,0.5588235294117647
c3a69f,2024-12,0.5588235294117647
c3a69f,2025-01,0.8928571428571429
c3a69f,2025-02,0.8928571428571429
c3a69f,2025-03,0.8928571428571429
c3a69f,2025-04,0.8928571428571429
c3a69f,2025-05,1.0
c3a69f,2025-06,0.8928571428571429
c3a69f,2025-07,0.8928571428571429
c3a69f,2025-08,0.8928571428571429
c48018,2014-05,0.0208333333333333
c48018,2014-06,0.0638297872340425
c48018,2014-07,0.0208333333333333
c48018,2014-08,0.0208333333333333
c48018,2014-09,0.0454545454545454
c48018,2014-10,0.0208333333333333
c48018,2014-11,0.0208333333333333
c48018,2014-12,0.0208333333333333
c48018,2015-01,0.0208333333333333
c48018,2015-02,0.0208333333333333
c48018,2015-03,0.0208333333333333
c48018,2015-04,0.0674157303370786
c48018,2015-05,0.0208333333333333
c48018,2015-06,0.0208333333333333
c48018,2015-07,0.0208333333333333
c48018,2015-08,0.0
c48018,2015-10,0.0
c48018,2015-11,0.0
c48018,2015-12,0.0
c48018,2016-01,0.0
c48018,2016-02,0.0
c48018,2016-03,0.0
c48018,2016-04,0.0
c48018,2016-05,0.1714285714285714
c48018,2016-06,0.2465753424657534
c48018,2016-07,0.377864416650691
c48018,2016-08,0.3709677419354839
c48018,2016-09,0.3709677419354839
c48018,2016-10,0.3709677419354839
c48018,2016-11,0.4545454545454545
c48018,2016-12,0.4285714285714285
c48018,2017-01,0.3846153846153846
c48018,2017-02,0.1714285714285714
c48018,2017-03,0.2465753424657534
c48018,2017-04,0.1714285714285714
c48018,2017-05,0.2465753424657534
c48018,2017-06,0.2465753424657534
c48018,2017-07,0.1428571428571428
c48018,2017-08,0.0769230769230769
c48018,2017-09,0.0674157303370786
c48018,2017-10,0.0674157303370786
c48018,2017-11,0.0674157303370786
c48018,2017-12,0.1714285714285714
c48018,2018-01,0.2465753424657534
c48018,2018-02,0.0769230769230769
c48018,2018-03,0.0769230769230769
c48018,2018-04,0.0674157303370786
c48018,2018-05,0.1702391915181928
c48018,2018-06,0.1714285714285714
c48018,2018-07,0.3700440827739478
c48018,2018-08,0.37453237257904
c48018,2018-09,0.4545454545454545
c48018,2018-10,0.4545454545454545
c48018,2018-11,0.4545454545454545
c48018,2018-12,0.3709677419354839
c48018,2019-01,0.2465753424657534
c48018,2019-02,0.3709677419354839
c48018,2019-03,0.3709677419354839
c48018,2019-04,0.4545454545454545
c48018,2019-05,0.3709677419354839
c48018,2019-06,0.4545454545454545
c48018,2019-07,0.4545454545454545
c48018,2019-08,0.4545454545454545
c48018,2019-09,0.4545454545454545
c48018,2019-10,0.5588235294117647
c48018,2019-11,0.5588235294117647
c48018,2019-12,0.6744186046511629
c48018,2020-01,0.6744186046511629
c48018,2020-02,0.7387634576064412
c48018,2020-03,0.8928571428571429
c48018,2020-04,0.9411764705882352
c48018,2020-05,0.8928571428571429
c48018,2020-06,0.8928571428571429
c48018,2020-07,0.8928571428571429
c48018,2020-08,0.8928571428571429
c48018,2020-09,0.6744186046511629
c48018,2020-10,0.5588235294117647
c48018,2020-11,0.6744186046511629
c48018,2020-12,0.5588235294117647
c48018,2021-01,0.5588235294117647
c48018,2021-02,0.6398245718544198
c48018,2021-03,0.5588235294117647
c48018,2021-04,0.5588235294117647
c48018,2021-05,0.5588235294117647
c48018,2021-06,0.5588235294117647
c48018,2021-07,0.5588235294117647
c48018,2021-08,0.5588235294117647
c48018,2021-09,0.5588235294117647
c48018,2021-10,0.5588235294117647
c48018,2021-11,0.5588235294117647
c48018,2021-12,0.5588235294117647
c48018,2022-01,0.5588235294117647
c48018,2022-02,0.6666666666666666
c48018,2022-03,0.6744186046511629
c48018,2022-04,0.6744186046511629
c48018,2022-05,0.5588235294117647
c48018,2022-06,0.6744186046511629
c48018,2022-07,0.5588235294117647
c48018,2022-08,0.5588235294117647
c48018,2022-09,0.5990107482215509
c48018,2022-10,0.5588235294117647
c48018,2022-11,0.6744186046511629
c48018,2022-12,0.5588235294117647
c48018,2023-01,0.5588235294117647
c48018,2023-02,0.6744186046511629
c48018,2023-03,0.2465753424657534
c48018,2023-04,0.3709677419354839
c48018,2023-05,0.4285714285714285
c48018,2023-06,0.4285714285714285
c48018,2023-07,0.4545454545454545
c48018,2023-08,0.4545454545454545
c48018,2023-09,0.4545454545454545
c48018,2023-10,0.3846153846153846
c48018,2023-11,0.4545454545454545
c48018,2023-12,0.4545454545454545
c48018,2024-01,0.4545454545454545
c48018,2024-02,0.4285714285714285
c48018,2024-03,0.4545454545454545
c48018,2024-04,0.4545454545454545
c48018,2024-05,0.5588235294117647
c48018,2024-06,0.6744186046511629
c48018,2024-07,0.6744186046511629
c48018,2024-08,0.5588235294117647
c48018,2024-09,0.6744186046511629
c48018,2024-10,0.6744186046511629
c48018,2024-11,1.0
c48018,2024-12,0.8928571428571429
c48018,2025-01,0.8928571428571429
c48018,2025-02,0.8928571428571429
c48018,2025-03,0.8928571428571429
c48018,2025-04,0.8928571428571429
c48018,2025-05,0.8928571428571429
c48018,2025-06,0.8928571428571429
c48018,2025-07,0.8928571428571429
c48018,2025-08,0.8928571428571429
c580aa,2014-03,0.0454545454545454
c580aa,2014-04,0.0454545454545454
c580aa,2014-05,0.0208333333333333
c580aa,2014-06,0.0208333333333333
c580aa,2014-07,0.0671054001162032
c580aa,2014-08,0.0454545454545454
c580aa,2014-09,0.0666666666666666
c580aa,2014-10,0.0674157303370786
c580aa,2014-11,0.0666666666666666
c580aa,2014-12,0.0638297872340425
c580aa,2015-01,0.0638297872340425
c580aa,2015-02,0.0208333333333333
c580aa,2015-03,0.0454545454545454
c580aa,2015-04,0.0666666666666666
c580aa,2015-05,0.0208333333333333
c580aa,2015-06,0.0
c580aa,2015-07,0.0
c580aa,2015-08,0.0
c580aa,2015-09,0.0
c580aa,2015-10,0.0
c580aa,2015-11,0.0
c580aa,2015-12,0.0
c580aa,2016-01,0.0208333333333333
c580aa,2016-02,0.0208333333333333
c580aa,2016-03,0.0674157303370786
c580aa,2016-04,0.2465753424657534
c580aa,2016-05,0.2465753424657534
c580aa,2016-06,0.4545454545454545
c580aa,2016-07,0.4545454545454545
c580aa,2016-08,0.4545454545454545
c580aa,2016-09,0.4545454545454545
c580aa,2016-10,0.4545454545454545
c580aa,2016-11,0.4545454545454545
c580aa,2016-12,0.4545454545454545
c580aa,2017-01,0.546292920160212
c580aa,2017-02,0.5588235294117647
c580aa,2017-03,0.8928571428571429
c580aa,2017-04,0.6744186046511629
c580aa,2017-05,0.5213992602052406
c580aa,2017-06,0.5588235294117647
c580aa,2017-07,0.5588235294117647
c580aa,2017-08,0.6666666666666666
c580aa,2017-09,0.5588235294117647
c580aa,2017-10,0.8928571428571429
c580aa,2017-11,0.6744186046511629
c580aa,2017-12,0.8928571428571429
c580aa,2018-01,0.8928571428571429
c580aa,2018-02,0.5588235294117647
c580aa,2018-03,0.8928571428571429
c580aa,2018-04,0.5588235294117647
c580aa,2018-05,0.5588235294117647
c580aa,2018-06,0.5588235294117647
c580aa,2018-07,0.8928571428571429
c580aa,2018-08,0.8928571428571429
c580aa,2018-09,0.8928571428571429
c580aa,2018-10,0.8928571428571429
c580aa,2018-11,0.8928571428571429
c580aa,2018-12,0.8928571428571429
c580aa,2019-01,0.8928571428571429
c580aa,2019-02,0.5588235294117647
c580aa,2019-03,0.8928571428571429
c580aa,2019-04,0.8928571428571429
c580aa,2019-05,0.9411764705882352
c580aa,2019-06,0.8928571428571429
c580aa,2019-07,1.0
c580aa,2019-08,1.0
c580aa,2019-09,1.0
c580aa,2019-10,0.9411764705882352
c580aa,2019-11,0.9411764705882352
